id,name,ruby,site,address,label,education,course,tel,lat,lng,near,course1,course2,course3,course4,course5,course6
250,淀商業高等学校,よどしょうぎょうこうとうがっこう,https://www3.osaka-c.ed.jp/yodo-b,大阪府大阪市西淀川区野里3-3-15,公立,共学校,商業科、福祉ボランティア科,06-6474-2221,34.709957,135.458893,JR東西線「御幣島」南東250ｍ／JR神戸線「塚本」西800ｍ／阪神電鉄「姫島」北東550ｍ,商業科,福祉ボランティア科,,,,
251,緑風冠高等学校,りょくふうかんこうとうがっこう,https://www.osaka-c.ed.jp/ryokufukan/,大阪府大東市深野4-12-1,公立,共学校,普通科,072-871-5473,34.717307,135.629115,JR学研都市線「野崎」西1000ｍ,普通科,,,,,
252,りんくう翔南高等学校,りんくうしょうなんこうとうがっこう,https://www2.osaka-c.ed.jp/rinkushonan/,大阪府泉南市樽井2-35-54,公立,共学校,普通科,072-483-4474,34.368065,135.264879,南海本線「樽井」南東700ｍ／JR阪和線「和泉砂川」北西1，8ｋｍ,普通科,,,,,
253,和泉総合高等学校,いずみそうごうこうとうがっこう,https://www.osaka-c.ed.jp/izumi-t/,大阪府和泉市冨秋町1-14-4,公立,共学校,定時制【総合学科】,0725-41-1250,34.504034,135.431263,JR阪和線「信太山」北西500ｍ／南海本線「北助松」南東1．9ｋｍ,定時制【総合学科】,,,,,
254,茨木工科高等学校,いばらきこうかこうとうがっこう,https://www.osaka-c.ed.jp/ibaraki-t/,大阪府茨木市春日5-6-41,公立,共学校,定時制【総合学科】,072-623-1331,34.825189,135.564304,JR「茨木」北1．1ｋｍ・「総持寺」西1．1ｋｍ／阪急「茨木市」北西約1．8ｋｍ／阪急バス「春日」下車東300ｍ「上穂積」下車北東500ｍ,定時制【総合学科】,,,,,
255,今宮工科高等学校,いまみやこうかこうとうがっこう,https://www.osaka-c.ed.jp/imamiya-t/,大阪府大阪市西成区出城1-1-6,公立,共学校,定時制【総合学科】,06-6631-0055,34.65026,135.496286,JR環状線・南海本線「新今宮」西400ｍ／大阪メトロ御堂筋線・四つ橋線「大国町」南600ｍ／大阪メトロ堺筋線「動物園前」西600ｍ／大阪メトロ四ツ橋線「花園」北600ｍ,定時制【総合学科】,,,,,
256,大手前高等学校,おおてまえこうとうがっこう,https://www.osaka-c.ed.jp/otemae/,大阪府大阪市中央区大手前2-1-11,公立,共学校,定時制【普通科】,06-6941-0051,34.687256,135.519837,大阪メトロ谷町線「天満橋」3番出口東南400ｍ／京阪「天満橋」3番出口東南500ｍ／大阪市バス「大手前」,定時制【普通科】,,,,,
257,春日丘高等学校,かすがおかこうとうがっこう,https://www.osaka-c.ed.jp/kasugaoka/,大阪府茨木市春日2丁目1番2号,公立,共学校,定時制【普通科】,072-623-2062,34.818483,135.56093,JR「茨木」北西約300ｍ／阪急京都線「茨木市」西約1400ｍ／大阪モノレール「宇野辺」北約1300ｍ,定時制【普通科】,,,,,
258,岸和田市立産業高等学校,きしわだしりつさんぎょうこうとうがっこう,http://www.kishisan-h.ed.jp/,大阪府岸和田市別所町3-33-1,公立,共学校,定時制【商業科】,072-422-4861,34.460496,135.389444,南海本線「岸和田」東1200ｍ／JR阪和線「下松」西800ｍ,定時制【商業科】,,,,,
259,工芸高等学校,こうげいこうとうがっこう,https://www3.osaka-c.ed.jp/kogei-t-p,大阪府大阪市阿倍野区文の里1-7-2,公立,共学校,定時制【総合学科】,06-6623-0150,34.637883,135.518871,大阪メトロ谷町線「文の里」北200ｍ／御堂筋線「昭和町」北500ｍ／JR阪和線「美章園」西500ｍ,定時制【総合学科】,,,,,
260,堺工科高等学校,さかいこうかこうとうがっこう,https://www.osaka-c.ed.jp/sakai-t/,大阪府堺市堺区大仙中町12-1,公立,共学校,定時制【総合学科】,072-241-1401,34.562269,135.476997,JR阪和線「百舌鳥」西1．2ｋｍ／南海高野線「堺東」南1．6ｋｍ・南海バス「工業高校前」下車,定時制【総合学科】,,,,,
261,堺公立堺高等学校,さかいしりつさかいこうとうがっこう,http://www.sakai.ed.jp/sakai-hs/,大阪府堺市堺区向陵東町1-10-1,公立,共学校,定時制【工業に関する学科・マネジメント創造科】,072-240-0841,34.563924,135.496654,JR阪和線・南海高野線「三国ヶ丘」東約500ｍ／南海高野線「百舌鳥八幡」北約500ｍ,定時制【工業に関する学科・マネジメント創造科】,,,,,
262,桜塚高等学校,さくらづかこうとうがっこう,https://www.osaka-c.ed.jp/sakurazuka/,大阪府豊中市中桜塚4-1-1,公立,共学校,定時制【普通科】,06-6853-2244,34.782382,135.472353,阪急宝塚線「岡町」東800ｍ,定時制【普通科】,,,,,
263,佐野工科高等学校,さのこうかこうとうがっこう,https://www.osaka-c.ed.jp/sano-t/,大阪府泉佐野市高松東1-3-50,公立,共学校,定時制【総合学科】,072-462-2772,34.406355,135.316897,南海本線「泉佐野」南東500ｍ,定時制【総合学科】,,,,,
264,成城高等学校,せいじょうこうとうがっこう,https://www.osaka-c.ed.jp/seijo-t/,大阪府大阪市城東区諏訪3-11-41,公立,共学校,定時制【総合学科】,06-6962-2801,34.682158,135.562147,大阪メトロ中央線「深江橋」北東約500ｍ／JR学研都市線・おおさか東線「放出」南約1200ｍ／JRおおさか東線「高井田中央」西約1300ｍ,定時制【総合学科】,,,,,
265,第二工芸高等学校,だいにこうげいこうとうがっこう,https://www3.osaka-c.ed.jp/kogei-t-p,大阪府大阪市阿倍野区文の里1-7-2,公立,共学校,定時制【インテリア科・クラフト科・デザイン科】,06-6623-0150,34.637883,135.518871,大阪メトロ谷町線「文の里」北200ｍ／御堂筋線「昭和町」北500ｍ／JR阪和線「美章園」西500ｍ,定時制【インテリア科・クラフト科・デザイン科】,,,,,
266,西野田工科高等学校,にしのだこうかこうとうがっこう,https://www.osaka-c.ed.jp/nishinoda-t/,大阪府大阪市福島区大開2-17-62,公立,共学校,定時制【総合学科】,06-6461-0023,34.693644,135.469117,阪神電鉄本線「野田」西300ｍ／大阪メトロ千日前線「野田阪神」西300ｍ／JR東西線「海老江」西300ｍ,定時制【総合学科】,,,,,
267,寝屋川高等学校,ねやがわこうとうがっこう,https://www.osaka-c.ed.jp/neyagawa/,大阪府寝屋川市本町15-64,公立,共学校,定時制【普通科】,072-821-0546,34.765097,135.625773,京阪「寝屋川市」東500ｍ,定時制【普通科】,,,,,
268,藤井寺工科高等学校,ふじいでらこうかこうとうがっこう,https://www.osaka-c.ed.jp/fujiidera-t/,大阪府藤井寺市御舟町10-1,公立,共学校,定時制【総合学科】,072-955-0281,34.573118,135.601375,近鉄南大阪線「藤井寺」東500ｍ,定時制【総合学科】,,,,,
269,布施高等学校,ふせこうとうがっこう,https://www.osaka-c.ed.jp/fuse/,大阪府東大阪市下小阪3-14-21,公立,共学校,定時制【普通科】,06-6723-7500,34.661893,135.587245,近鉄奈良線「八戸ノ里」約200ｍ,定時制【普通科】,,,,,
270,三国丘高等学校,みくにがおかこうとうがっこう,https://www.osaka-c.ed.jp/mikunigaoka/,大阪府堺市堺区南三国ｹ丘町2-2-36,公立,共学校,定時制【普通科】,072-233-6005,34.573351,135.489273,南海高野線「堺東」東300ｍ／南海本線「天下茶屋」6分／南海高野線「難波」12分・「河内長野」15分／大阪メトロ堺筋線「南森町」25分,定時制【普通科】,,,,,
271,都島工業高等学校,みやこじまこうぎょうこうとうがっこう,https://www3.osaka-c.ed.jp/miyakojima-t-p,大阪府大阪市都島区善源寺町1-5-64,公立,共学校,定時制【総合学科】,06-6921-4236,34.709766,135.52515,大阪メトロ谷町線「都島」西50ｍ／JR環状線「桜ノ宮」北東約1ｋｍ,定時制【総合学科】,,,,,
272,都島第二工業高等学校,みやこじまだいにこうぎょうこうとうがっこう,https://www3.osaka-c.ed.jp/miyakojima-t-p,大阪府大阪市都島区善源寺町1-5-64,公立,共学校,定時制【普通科・機械科・電気科・建築科・都市工学科】,06-6921-4236 ,34.709766,135.52515,大阪メトロ谷町線「都島」西50ｍ／JR環状線「桜ノ宮」北東約1ｋｍ,定時制【普通科・機械科・電気科・建築科・都市工学科】,,,,,
273,桃谷高等学校,ももだにこうとうがっこう,https://www.osaka-c.ed.jp/momodani/,大阪府大阪市生野区勝山南3-1-4,公立,共学校,多部制単位制３部【普通科】,06-6712-0371,34.653331,135.533332,JR環状線「桃谷」南東800ｍ,多部制単位制３部【普通科】,,,,,
274,桃谷高等学校,ももだにこうとうがっこう,https://www.osaka-c.ed.jp/momodani/,大阪府大阪市生野区勝山南3-1-4,公立,共学校,通信制,06-6712-0371,34.653331,135.533332,JR環状線「桃谷」南東800ｍ,通信制,,,,,
275,生野支援学校,いくのしえんがっこう,https://www.osaka-c.ed.jp/ikuno-s/,大阪府大阪市生野区巽東4-2-47,公立,共学校,支援学校【知的障がい】,06-6758-3784,34.648712,135.559372,大阪メトロ千日前線「北巽」南750ｍ,支援学校【知的障がい】,,,,,
276,生野聴覚支援学校,いくのちょうかくしえんがっこう,https://www.osaka-c.ed.jp/ikuno-r/,大阪府大阪市生野区桃谷1-2-1,公立,共学校,支援学校【聴覚障がい】,06-6717-3366,34.66167,135.530076,大阪メトロ千日前線／近鉄大阪線／JR環状線「鶴橋」南約450ｍ／JR環状線「桃谷」北500ｍ,支援学校【聴覚障がい】,,,,,
277,和泉支援学校,いずみしえんがっこう,https://www.osaka-c.ed.jp/izumi-y/,大阪府和泉市池上町2-4-6,公立,共学校,支援学校【知的障がい】,0725-45-9555,34.49632,135.427687,JR阪和線「信太山」南西600ｍ,支援学校【知的障がい】,,,,,
278,茨木支援学校,いばらきしえんがっこう,https://www.osaka-c.ed.jp/ibaraki-y/,大阪府茨木市西福井4-5-5,公立,共学校,支援学校【肢体不自由・知肢併置】,072-643-6951,34.849455,135.548331,JR「茨木」・阪急京都線「茨木市」から阪急バス「福井宮の前」下車徒歩5分,支援学校【肢体不自由・知肢併置】,,,,,
279,大阪北視覚支援学校,おおさかきたしかくしえんがっこう,https://www.osaka-c.ed.jp/osakakita-s-s/,大阪府大阪市東淀川区豊里7-5-26,公立,共学校,支援学校【視覚障がい】,06-6328-7000,34.742897,135.542112,阪急京都線「上新庄」から大阪シティバス「大桐1丁目」下車西徒歩3分／JR「吹田」から京阪バス「大桐1丁目」下車徒歩3分／大阪メトロ今里筋線「だいどう豊里」西徒歩2分,支援学校【視覚障がい】,,,,,
280,交野支援学校,かたのしえんがっこう,https://www.osaka-c.ed.jp/katano-y/,大阪府交野市寺4-831,公立,共学校,支援学校【肢体不自由】,072-893-2445,34.784367,135.694369,京阪交野線「河内森」北東1．7ｋｍ／JR学研都市線「河内磐船」北東1．5ｋｎ,支援学校【肢体不自由】,,,,,
281,交野支援学校四條畷校,かたのしえんがっこうしじょうなわてこう,https://www.osaka-c.ed.jp/katano-sb/,大阪府四條畷市砂3-13-16,公立,共学校,支援学校【知的障がい】,072-879-8315,34.747839,135.634133,JR学研都市線「忍ヶ丘」西約1ｋｍ,支援学校【知的障がい】,,,,,
282,岸和田支援学校,きしわだしえんがっこう,https://www.osaka-c.ed.jp/kishiwada-y/,大阪府岸和田市土生町5-9-1,公立,共学校,支援学校【肢体不自由】,072-426-3033,34.445455,135.382882,JR阪和線「東岸和田」南西600ｍ,支援学校【肢体不自由】,,,,,
283,光陽支援学校,こうようしえんがっこう,https://www.osaka-c.ed.jp/koyo-s/,大阪府大阪市旭区新森6-8-21,公立,共学校,支援学校【肢体不自由・病弱部門併置】,06-6953-4022,34.718012,135.563695,京阪本線「森小路」東約1．1ｋｍ／大阪メトロ今里筋線「清水」南東約600ｍ,支援学校【肢体不自由・病弱部門併置】,,,,,
284,堺支援学校,さかいしえんがっこう,https://www.osaka-c.ed.jp/sakai-y/,大阪府堺市堺区東上野芝町1-71,公立,共学校,支援学校【肢体不自由・知肢併置】,072-241-0288,34.551247,135.476628,JR阪和線「百舌鳥」約600ｍ・JR「上野芝」約700ｍ,支援学校【肢体不自由・知肢併置】,,,,,
285,堺支援学校大手前分校,さかいしえんがっこうおおてぜんぶんこう,https://www.osaka-c.ed.jp/sakai-yb/,大阪府大阪市天王寺区筆ヶ崎町5-30,公立,共学校,支援学校【肢体不自由】,06-6776-5306,34.665143,135.525272,大阪メトロ千日前線／近鉄大阪線／JR環状線「鶴橋」西約500ｍ,支援学校【肢体不自由】,,,,,
286,堺聴覚支援学校,さかいちょうかくしえんがっこう,https://www.osaka-c.ed.jp/sakai-r/,大阪府堺市北区百舌鳥陵南町1,公立,共学校,支援学校【聴覚障がい】,072-257-5471,34.547496,135.487665,JR阪和線「上野芝」南東約1000ｍ,支援学校【聴覚障がい】,,,,,
287,佐野支援学校,さのしえんがっこう,https://www.osaka-c.ed.jp/sano-y/,大阪府泉佐野市日根野375,公立,共学校,支援学校【知的障がい】,072-467-2252,34.38219,135.346278,JR阪和線「日根野」南東約2ｋｍ／南海線「泉佐野」から南海ウイングバスバス「久の木」下車東900ｍ,支援学校【知的障がい】,,,,,
288,思斉支援学校,しせいしえんがっこう,https://www.osaka-c.ed.jp/shisei-s/,大阪府大阪市旭区大宮5-11-7,公立,共学校,支援学校【知的障がい】,06-6951-4063,34.730593,135.548451,大阪メトロ谷町線「太子橋今市」北西700ｍ,支援学校【知的障がい】,,,,,
289,吹田支援学校,すいたしえんがっこう,https://www.osaka-c.ed.jp/suita-y/,大阪府吹田市芳野町13-120,公立,共学校,支援学校【知的障がい】,06-6389-9520,34.756094,135.488592,大阪メトロ御堂筋線「江坂」西1ｋｍ／阪急バス「芳野町」下車南100ｍ,支援学校【知的障がい】,,,,,
290,すながわ高等支援学校,すながわこうとうしえんがっこう,https://www.osaka-c.ed.jp/sunagawa-ks/,大阪府泉南市信達牧野40-1,公立,共学校,支援学校【知的障がい（高等支援）】,072-485-3810,34.355766,135.280984,JR阪和線「和泉砂川」南700ｍ／南海本線「樽井」からコミュニティバス「府立支援学校前」下車すぐ／和歌山バス「樽井駅前」から乗車「砂川駅前」にて下車南約700ｍ,支援学校【知的障がい（高等支援）】,,,,,
291,住之江支援学校,すみのえしえんがっこう,https://www.osaka-c.ed.jp/suminoe-s/,大阪府大阪市住之江区緑木1-4-167,公立,共学校,支援学校【知的障がい】,06-6683-2622,34.61991,135.474025,大阪メトロ四つ橋線「北加賀屋」西約330ｍ,支援学校【知的障がい】,,,,,
292,摂津支援学校,せっつしえんがっこう,https://www.osaka-c.ed.jp/settsu-s/,大阪府摂津市鳥飼上1-1-15,公立,共学校,支援学校【知的障がい】,072-654-8911,34.785113,135.600554,阪急バス「上鳥飼」下車北東150ｍ／京阪バス「上鳥飼北」下車南東500ｍ／高槻市バス「柱本」下車南西1200ｍ,支援学校【知的障がい】,,,,,
293,泉南支援学校,せんなんしえんがっこう,https://www.osaka-c.ed.jp/sennan-s/,大阪府泉南市信達牧野40-1,公立,共学校,支援学校【知的障がい】,072-485-3801,34.355766,135.280984,JR阪和線「和泉砂川」南600ｍ／南海線樽井駅下車・コミュニティバス「府立支援学校前」下車すぐ,支援学校【知的障がい】,,,,,
294,泉北高等支援学校,せんほくこうとうしえんがっこう,https://www.osaka-c.ed.jp/semboku-y/,大阪府堺市南区原山台2-6,公立,共学校,支援学校【知的障がい】,072-298-2111,34.482674,135.489307,泉北高速鉄道「栂・美木多」南600ｍ,支援学校【知的障がい】,,,,,
295,だいせん聴覚高等支援学校,だいせんちょうかくこうとうしえんがっこう,https://www.osaka-c.ed.jp/daisen-hr/,大阪府堺市堺区大仙町1-1,公立,共学校,支援学校【聴覚障がい】,072-232-6761,34.565938,135.482978,JR阪和線・南海高野線「三国ヶ丘駅」西1200ｍ,支援学校【聴覚障がい】,,,,,
296,大阪南視覚支援学校,だいはんなんしかくしえんがっこう,https://www.osaka-c.ed.jp/mou/,大阪府大阪市住吉区山之内1-10-12,公立,共学校,支援学校【視覚障がい】,06-6693-3471,34.600864,135.503057,JR阪和線「我孫子町」南西400ｍ／南海高野線「我孫子前」東700ｍ,支援学校【視覚障がい】,,,,,
297,高槻支援学校,たかつきしえんがっこう,https://www2.osaka-c.ed.jp/takatsuki-y/,大阪府高槻市富田町1-33-17,公立,共学校,支援学校【知的障がい】,072-696-2836,34.834356,135.588941,JR「摂津富田」南西600ｍ／阪急京都線「富田」西400ｍ,支援学校【知的障がい】,,,,,
298,たまがわ高等支援学校,たまがわこうとうしえんがっこう,https://www2.osaka-c.ed.jp/tamagawa-ks/,大阪府東大阪市稲葉2-3-25,公立,共学校,支援学校【知的障がい（高等支援）】,072-961-4730,34.670221,135.618168,近鉄奈良線「河内花園」北1ｋｍ／近鉄けいはんな線「吉田」南1．5ｋｍ／近鉄バス萱島線「菱江」下車東700ｍ／・吉田線「稲葉町二丁目」下車東150ｍ,支援学校【知的障がい（高等支援）】,,,,,
299,中央聴覚支援学校,ちゅうおうちょうかくしえんがっこう,https://www.osaka-c.ed.jp/osakachuo-c-s/,大阪府大阪市中央区上町1-19-31,公立,共学校,支援学校【聴覚障がい】,06-6761-1419,34.677739,135.52325,大阪メトロ谷町線「谷町4丁目」南東約600ｍ・「谷町6丁目」北東約600ｍ,支援学校【聴覚障がい】,,,,,
300,刀根山支援学校,とねやましえんがっこう,https://www.osaka-c.ed.jp/toneyama-y/,大阪府豊中市刀根山5-1-1,公立,共学校,支援学校【病弱】,06-6853-0200,34.793176,135.45126,阪急宝塚線・大阪モノレール「蛍池」南東徒歩12分,支援学校【病弱】,,,,,
301,豊中支援学校,とよなかしえんがっこう,https://www.osaka-c.ed.jp/toyonaka-y/,大阪府豊中市北緑丘2-7-1,公立,共学校,支援学校【知的障がい】,06-6840-1801,34.818616,135.481119,北大阪急行・大阪モノレール「千里中央」・阪急宝塚線「豊中」から阪急バス「北緑丘小学校前」下車北300ｍ・「稲」下車南南500ｍ,支援学校【知的障がい】,,,,,
302,とりかい高等支援学校,とりかいこうとうしえんがっこう,https://www.osaka-c.ed.jp/torikai-ks/,大阪府摂津市鳥飼上1-1-15,公立,共学校,支援学校【知的障がい（高等支援）】,072-654-9235,34.785113,135.600554,阪急バス「上鳥飼」下車北東150ｍ／京阪バス「上鳥飼北」下車南東500ｍ／高槻市バス「柱本」下車南西1200ｍ,支援学校【知的障がい（高等支援）】,,,,,
303,富田林支援学校,とんだばやししえんがっこう,https://www.osaka-c.ed.jp/tondabayashi-y/,大阪府富田林市甘南備216,公立,共学校,支援学校【知的障がい】,0721-34-1675,34.454264,135.596647,近鉄長野線「富田林」から金剛バス「府立こんごう福祉センター前」下車200ｍ・「府立こんごう福祉センター東口」下車700ｍ,支援学校【知的障がい】,,,,,
304,中津支援学校,なかつしえんがっこう,https://www.osaka-c.ed.jp/nakatsu-y/,大阪府大阪市北区中津2-2-22,公立,共学校,支援学校【肢体不自由】,06-6372-8256,34.713274,135.497019,阪急宝塚線・神戸線「中津」北東500ｍ／大阪メトロ御堂筋線「中津」北200ｍ,支援学校【肢体不自由】,,,,,
305,なにわ高等支援学校,なにわこうとうしえんがっこう,https://www2.osaka-c.ed.jp/naniwa-ks/,大阪府大阪市浪速区木津川2-3-30,公立,共学校,支援学校【知的障がい（高等支援）】,06-6561-7361,34.659094,135.483921,JR環状線「芦原町駅」徒歩7分,支援学校【知的障がい（高等支援）】,,,,,
306,難波支援学校,なんばしえんがっこう,https://www.osaka-c.ed.jp/namba-s/,大阪府大阪市浪速区木津川2-3-30,公立,共学校,支援学校【知的障がい】,06-6562-2251,34.659094,135.483921,JR環状線「芦原橋」西600ｍ／南海汐見橋線「芦原橋」西200ｍ,支援学校【知的障がい】,,,,,
307,西浦支援学校,にしうらしえんがっこう,https://www.osaka-c.ed.jp/nishiura-s/,大阪府羽曳野市西浦2-1797,公立,共学校,支援学校【知的障がい】,072-957-0617,34.544472,135.605694,近鉄南大阪線「古市駅」南1．2㎞,支援学校【知的障がい】,,,,,
308,西淀川支援学校,にしよどがわしえんがっこう,https://www.osaka-c.ed.jp/nishiyodogawa-s/,大阪府大阪市西淀川区大和田2-5-77,公立,共学校,支援学校【肢体不自由】,06-6475-2560,34.703842,135.441798,阪神なんば線「福」北500ｍ,支援学校【肢体不自由】,,,,,
309,寝屋川支援学校,ねやがわしえんがっこう,https://www.osaka-c.ed.jp/neyagawa-y/,大阪府寝屋川市寝屋川公園2100,公立,共学校,支援学校【知的障がい】,072-824-1024,34.763413,135.655226,JR学研都市線「東寝屋川」北東約0．9ｋｍ・「星田」西約1．2ｋｍ／京阪電鉄「寝屋川市」から京阪バス「大谷町」下車西500ｍ,支援学校【知的障がい】,,,,,
310,羽曳野支援学校,はびきのしえんがっこう,https://www.osaka-c.ed.jp/habikino-y/,大阪府羽曳野市はびきの3-7-1,公立,共学校,支援学校【病弱】,072-958-5000,34.547948,135.589102,近鉄南大阪線「藤井寺」または「古市」下車　近鉄バスに乗車10分「府立医療センター」下車,支援学校【病弱】,,,,,
311,東大阪支援学校,ひがしおおさかしえんがっこう,https://www2.osaka-c.ed.jp/higashiosaka-y/,大阪府東大阪市中石切町3-11-27,公立,共学校,支援学校【肢体不自由・知肢併置】,072-984-8141,34.685119,135.656016,近鉄けいはんな線「新石切」北北西0．9ｋｍ／近鉄バス「芝」下車西南西0．7ｋｍ,支援学校【肢体不自由・知肢併置】,,,,,
312,東住吉支援学校,ひがしすみよししえんがっこう,https://www.osaka-c.ed.jp/higashisumiyoshi-s/,大阪府大阪市東住吉区矢田5-1-22,公立,共学校,支援学校【肢体不自由・知的障がい部門併置】,06-6608-9100,34.601969,135.52763,近鉄南大阪線「矢田」南西約500ｍ,支援学校【肢体不自由・知的障がい部門併置】,,,,,
313,東淀川支援学校,ひがしよどがわしえんがっこう,https://www.osaka-c.ed.jp/higashiyodogawa-s/,大阪府大阪市東淀川区東中島3-5-22,公立,共学校,支援学校【知的障がい】,06-6325-9011,34.731067,135.50505,JR線「新大阪」東口より徒歩10分／大阪メトロ御堂筋線「新大阪」徒歩10分／阪急「崇禅寺」徒歩8分,支援学校【知的障がい】,,,,,
314,枚方支援学校,ひらかたしえんがっこう,https://www.osaka-c.ed.jp/hirakata-s/,大阪府枚方市村野西町60-1,公立,共学校,支援学校【知的障がい】,072-805-2731,34.799731,135.664928,京阪交野線「村野」南約250ｍ,支援学校【知的障がい】,,,,,
315,平野支援学校,ひらのしえんがっこう,https://www.osaka-c.ed.jp/hirano-s/,大阪府大阪市平野区長吉川辺3-4-115,公立,共学校,支援学校【肢体不自由】,06-6707-6731,34.598861,135.576796,大阪メトロ谷町線「長原」南南東600ｍ／大阪メトロ谷町線「八尾南」北西約600ｍ,支援学校【肢体不自由】,,,,,
316,藤井寺支援学校,ふじいでらしえんがっこう,https://www.osaka-c.ed.jp/fujiidera-y/,大阪府藤井寺市川北2-5-23,公立,共学校,支援学校【肢体不自由】,072-973-1313,34.586743,135.61289,JR大和路線「柏原」西約1ｋｍ／近鉄道明寺線「柏原」西約1ｋｍ／近鉄大阪線「堅下」西約1．5ｋｍ,支援学校【肢体不自由】,,,,,
317,箕面支援学校,みのおしえんがっこう,https://www.osaka-c.ed.jp/minoo-y/,大阪府箕面市船場東3-15-1,公立,共学校,支援学校【肢体不自由・知肢併置】,072-728-1245,34.824858,135.496544,北大阪急行・大阪モノレール「千里中央」から阪急バス「新船場南橋」下車北東約800ｍ／阪急箕面線「箕面」から阪急バス「新船場北橋」下車東約650ｍ／阪急宝塚線「豊中」から阪急バス「新船場南橋」下車北東約800ｍ,支援学校【肢体不自由・知肢併置】,,,,,
318,むらの高等支援学校,むらのこうとうしえんがっこう,https://www.osaka-c.ed.jp/murano-ks/,大阪府枚方市村野西町60-1,公立,共学校,支援学校【知的障がい（高等支援）】,072-805-2327,34.799731,135.664928,京阪交野線「村野」南約250ｍ,支援学校【知的障がい（高等支援）】,,,,,
319,守口支援学校,もりぐちしえんがっこう,https://www.osaka-c.ed.jp/moriguchi-y/,大阪府守口市南寺方東通5-2-2,公立,共学校,支援学校【知的障がい】,06-6993-2810,34.720769,135.578981,京阪電車「守口市」から京阪バス「寺方東」下車南500ｍ／「南寺方東通り5丁目」下車北300ｍ,支援学校【知的障がい】,,,,,
320,八尾支援学校,やおしえんがっこう,https://www.osaka-c.ed.jp/yao-y/,大阪府八尾市上之島町南7-6,公立,共学校,支援学校【知的障がい】,072-923-4485,34.635753,135.627961,近鉄大阪線「河内山本」北東方面2ｋｍ／近鉄バス「上之島町」下車東200ｍ,支援学校【知的障がい】,,,,,
321,芦屋学園高等学校,あしやがくえんこうとうがっこう,http://www.ashiyajs.jp/,兵庫県芦屋市六麓荘町16-18,私立,共学校,普通科、国際文化科,0797-31-0666,34.755601,135.309433,JR「芦屋」・阪急「芦屋川」より無料スクールバス,普通科,国際文化科,,,,
322,関西学院高等部,かんせいがくいんこうとうぶ,http://www.kwansei.ac.jp/hs/,兵庫県西宮市上ｹ原一番町1-155,私立,共学校,普通科,0798-51-0975,34.769663,135.349581,阪急今津線「甲東園」下車バス5分･徒歩15分／｢仁川｣徒歩15分／JR｢西宮｣下車バス15分,普通科,,,,,
323,甲子園学院高等学校,こうしえんがくいんこうとうがっこう,http://www.koshiengakuin-h.ed.jp/index.html,兵庫県西宮市瓦林町4-25,私立,女子校,普通科,0798-65-6100,34.743897,135.36946,JR「甲子園口」北西徒歩7分／阪急「西宮北口」南東徒歩15分・阪急バス｢甲子園学院前｣下車,普通科,,,,,
324,神戸第一高等学校,こうべだいいちこうとうがっこう,http://www.kobedai1.ed.jp/,兵庫県神戸市中央区葦合町寺ｹ谷1,私立,共学校,普通科,078-242-4811,34.71116,135.19528,JR・阪急・阪神｢三宮｣から市営地下鉄｢新神戸駅｣徒歩10分,普通科,,,,,
325,甲陽学院高等学校,こうようがくいんこうとうがっこう,http://www.koyo.ac.jp/,兵庫県西宮市角石町3-138,私立,男子校,普通科,0798-73-3011,34.76016,135.319144,阪急電鉄｢甲陽園｣西へ徒歩20分 ,普通科,,,,,
326,三田松聖高等学校,さんだしょうせいこうとうがっこう,http://www.sandashosei.net/,兵庫県三田市四ﾂ辻1430,私立,共学校,普通科,079-568-1001,34.950175,135.159794,JR福知山線｢相野｣徒歩5分,普通科,,,,,
327,夙川学院高等学校,しゅくがわがくいんこうとうがっこう,https://www.sumashuku.jp/,兵庫県兵庫県神戸市兵庫区会下山町1-7-1,私立,共学校,普通科,078-578-7226,34.679607,135.16016,神戸高速線「新開地」駅乗り換え神戸電鉄「湊川」徒歩12分／神戸市営地下鉄「湊川公園」徒歩12分,普通科,,,,,
328,神港学園神港高等学校,しんこうがくえんこうとうがっこう,http://www.shinko.ed.jp/,兵庫県神戸市中央区山本通4-19-20,私立,共学校,普通科,078-241-3135,34.694442,135.183122,JR｢元町｣･阪神｢元町｣北徒歩10分／阪急｢三宮｣北西徒歩15分／地下鉄｢県庁前｣北徒歩5分,普通科,,,,,
329,園田学園高等学校,そのだがくえんこうとうがっこう,https://www.sonodagakuen.ed.jp/high-school,兵庫県尼崎市南塚口町1-24-16,私立,女子校,普通科,06-6428-2242,34.749114,135.414141,阪急神戸線｢塚口｣南徒歩8分／JR宝塚線｢塚口｣西徒歩16分,普通科,,,,,
330,灘高等学校,なだこうとうがっこう,http://www.nada.ac.jp/,兵庫県神戸市東灘区魚崎北町8-5-1,私立,男子校,普通科,078-411-7234,34.719172,135.268477,JR神戸線「住吉」東徒歩約10分／阪神本線｢魚崎｣北徒歩約10分／阪急神戸線｢岡本｣南西徒歩約25分,普通科,,,,,
331,仁川学院高等学校,にがわがくいんこうとうがっこう,http://www.nigawa.ac.jp/high/,兵庫県西宮市甲東園2-13-9,私立,共学校,普通科,0798-51-3621,34.770874,135.36106,阪急今津線｢仁川｣･｢甲東園｣徒歩6分,普通科,,,,,
